account_id,balance,owner_id
1795,45981,997
1796,201863,1335
1797,994272,169
1798,810883,1990
1799,657386,16
1800,660093,1373
1801,444815,351
1802,563876,106
1803,812863,380
1804,985400,1673
1805,161223,1406
1806,347828,1469
1807,56904,151
1808,585193,516
1809,238703,1683
1810,406881,209
1811,454059,829
1812,706004,798
1813,672580,13
1814,792682,33
1815,734928,24
1816,973128,184
1817,825115,594
1818,90707,1243
1819,458936,1898
1820,692818,1684
1821,559381,321
1822,409985,1530
1823,309307,280
1824,312534,74
1825,833635,1873
1826,391255,332
1827,580412,6
1828,129221,73
1829,625637,1173
1830,992979,1122
1831,784645,431
1832,360554,372
1833,677308,1855
1834,168772,73
1835,875297,1264
1836,190167,235
1837,893650,1162
1838,977660,1539
1839,483671,282
1840,304771,150
1841,102972,514
1842,510856,1190
1843,134443,183
1844,104904,481
1845,943842,143
1846,472536,996
1847,320523,1351
1848,593024,313
1849,331699,1655
1850,5066,87
1851,232286,1610
1852,457309,329
1853,140829,737
1854,920530,680
1855,376167,913
1856,578469,250
1857,636095,1323
1858,900426,575
1859,205973,276
1860,657057,1816
1861,935440,155
1862,662308,1039
1863,607021,1192
1864,223095,1209
1865,273276,283
1866,495036,1106
1867,383588,305
1868,809652,1826
1869,305134,1756
1870,535205,1027
1871,526560,746
1872,889173,490
1873,717395,315
1874,147189,1053
1875,593868,367
1876,914562,338
1877,767562,377
1878,42383,735
1879,243007,999
1880,245386,757
1881,543042,424
1882,406945,185
1883,924374,932
1884,339813,1329
1885,546699,1984
1886,875427,561
1887,570792,297
1888,685428,772
1889,685073,1204
1890,541760,40
1891,951312,1993
1892,370040,832
1893,510511,177
1894,6918,310
1895,461267,285
1896,539535,158
1897,157538,434
1898,631264,742
1899,693223,61
1900,346265,1662
1901,708029,247
1902,619489,432
1903,430859,1707
1904,134097,89
1905,141268,330
1906,934069,81
1907,174421,115
1908,541737,369
1909,590982,307
1910,754500,1800
1911,993267,146
1912,635988,920
1913,178852,247
1914,630025,842
1915,860307,1194
1916,691691,320
1917,759364,344
1918,475497,1889
1919,240977,141
1920,113844,271
1921,901347,1071
1922,440186,351
1923,100976,311
1924,644610,1847
1925,821945,1798
1926,123224,1541
1927,136659,1351
1928,867719,277
1929,812510,1921
1930,547403,884
1931,45548,1792
1932,240633,879
1933,827909,247
1934,617661,180
1935,877857,390
1936,446157,201
1937,803061,978
1938,87889,1760
1939,570143,1796
1940,5735,388
1941,606063,4
1942,7543,1065
1943,721175,421
1944,379867,210
1945,683226,873
1946,896508,536
1947,383405,1157
1948,416760,1394
1949,578923,212
1950,187401,248
1951,507259,1137
1952,605711,629
1953,417469,1445
1954,124870,338
1955,821149,229
1956,105149,332
1957,824265,821
1958,643852,1128
1959,54581,1448
1960,666764,1976
1961,863245,187
1962,629402,1897
1963,275871,132
1964,638613,164
1965,975893,788
1966,688049,315
1967,626495,1458
1968,860072,1585
1969,460295,1013
1970,688793,1742
1971,299899,266
1972,628636,1606
1973,242924,1431
1974,37812,1381
1975,301,1342
1976,289340,45
1977,702191,181
1978,210040,1201
1979,737801,1510
1980,576289,185
1981,586273,1700
1982,364354,179
1983,237288,142
1984,476849,399
1985,4877,295
1986,530829,834
1987,527611,149
1988,122692,1940
1989,918671,132
1990,602819,1625
1991,395397,907
1992,255090,1577
1993,481137,398
1994,615332,1837
1995,121916,247
1996,664442,784
1997,709794,113
1998,432459,162
1999,561671,265
2000,276142,1705
2001,418309,191
2002,358605,1682
2003,187155,1908
2004,229183,725
2005,191663,138
2006,975443,350
2007,772918,256
2008,253814,1507
2009,240341,106
2010,876960,512
2011,816776,320
2012,82300,1885
2013,516596,1359
2014,898723,1566
2015,889203,87
2016,330738,1272
2017,940572,1805
2018,514646,563
2019,960502,1566
2020,232881,815
2021,56778,66
2022,501554,867
2023,526883,17
2024,719678,1763
2025,126215,235
2026,330984,943
2027,706848,25
2028,105641,1190
2029,903706,1255
2030,275617,1124
2031,642865,966
2032,522998,377
2033,734750,859
2034,895825,187
2035,188627,924
2036,719335,1180
2037,755829,205
2038,582316,483
2039,205587,781
2040,774417,1965
2041,10215,1651
2042,141003,1024
2043,542121,323
2044,823481,647
2045,589444,514
2046,417754,25
2047,62952,335
2048,499687,521
2049,471706,50
2050,378496,134
2051,977109,1142
2052,20798,177
2053,909501,720
2054,208622,1241
2055,680663,1331
2056,298433,1599
2057,535239,1379
2058,468640,1509
2059,643473,196
2060,151884,1294
2061,846952,328
2062,661938,216
2063,890136,829
2064,169868,41
2065,332270,643
2066,280465,1455
2067,284424,810
2068,904718,400
2069,615429,383
2070,434098,923
2071,24223,1750
2072,694180,481
2073,734733,1524
2074,175018,108
2075,66891,196
2076,575074,243
2077,416297,1579
2078,108976,171
2079,88406,319
2080,408783,1814
2081,773422,507
2082,132552,1284
2083,178895,1718
2084,374175,1359
2085,906222,167
2086,913203,1997
2087,575191,558
2088,994559,1986
2089,619531,363
2090,785290,1293
2091,456106,1156
2092,559713,1310
2093,505048,712
2094,93904,1649
2095,432227,750
2096,11068,622
2097,795128,1670
2098,300692,177
2099,721179,18
2100,500241,387
2101,451344,1569
2102,242446,306
2103,391794,281
2104,587783,1807
2105,171200,512
2106,408654,331
2107,275754,113
2108,251198,1281
2109,954156,1639
2110,717897,1422
2111,779015,1329
2112,432961,551
2113,191267,141
2114,667830,227
2115,285353,928
2116,196911,252
2117,52042,312
2118,194969,12
2119,282271,145
2120,762427,898
2121,158003,185
2122,358521,445
2123,838297,1610
2124,486208,761
2125,346290,65
2126,997871,1538
2127,813331,546
2128,492984,1113
2129,882417,1835
2130,868485,782
2131,805459,1996
2132,808688,198
2133,773449,127
2134,483220,102
2135,546453,49
2136,495793,427
2137,327270,1969
2138,659726,82
2139,982957,382
2140,265617,251
2141,208376,612
2142,905610,107
2143,118414,1994
2144,340277,890
2145,289511,1627
2146,827477,811
2147,44033,1985
2148,498357,1415
2149,389439,318
2150,165358,128
2151,648696,1405
2152,796456,1986
2153,372787,123
2154,562407,1437
2155,511540,65
2156,826867,1144
2157,844654,712
2158,202338,376
2159,375565,774
2160,942316,129
2161,458752,1448
2162,730897,1112
2163,195692,1161
2164,767979,663
2165,871733,1777
2166,581456,1763
2167,162555,1088
2168,276141,1679
2169,754,930
2170,397455,260
2171,649838,10
2172,650324,398
2173,66418,1477
2174,858835,1104
2175,716412,1074
2176,161618,1130
2177,429711,661
2178,100932,227
2179,45903,137
2180,187316,67
2181,112255,104
2182,33362,203
2183,407475,1713
2184,654280,1077
2185,51470,132
2186,752715,1241
2187,965775,1906
2188,973501,1007
2189,490795,41
2190,378458,32
2191,933684,1922
2192,832831,756
2193,278727,316
2194,73807,1504
2195,990488,40
2196,101836,1064
2197,557487,474
2198,551752,396
2199,655700,1168
2200,785587,286
2201,110639,1529
2202,375351,296
2203,697557,1439
2204,174912,214
2205,421063,282
2206,165860,1347
2207,464531,1229
2208,576802,162
2209,885893,167
2210,664001,1566
2211,339162,1487
2212,572130,1154
2213,576967,1569
2214,377496,131
2215,416379,230
2216,298301,71
2217,141647,1061
2218,6887,155
2219,225258,455
2220,809000,12
2221,862283,354
2222,536107,1134
2223,599378,1897
2224,482732,78
2225,277860,284
2226,261993,1193
2227,314889,1662
2228,596707,819
2229,80951,376
2230,181301,248
2231,723092,1842
2232,624145,49
2233,766288,77
2234,82289,196
2235,350632,395
2236,455401,1674
2237,126395,1778
2238,783997,117
2239,973763,1234
2240,662903,1593
2241,549855,625
2242,592354,1106
2243,731663,1029
2244,706357,104
2245,467262,202
2246,529247,295
2247,303859,885
2248,138610,76
2249,599198,975
2250,418582,281
2251,526199,817
2252,136708,1430
2253,586464,247
2254,683932,810
2255,645919,1150
2256,258207,269
2257,814504,546
2258,969029,1403
2259,704378,231
2260,365227,749
2261,622725,706
2262,319625,1577
2263,646154,717
2264,653453,227
2265,969107,92
2266,718651,103
2267,763873,1552
2268,775507,58
2269,651168,1944
2270,14400,148
2271,116683,1648
2272,23853,965
2273,564139,1516
2274,548684,1120
2275,506489,281
2276,728834,290
2277,394900,38
2278,552388,1359
2279,63029,349
2280,730361,1617
2281,487546,109
2282,69832,18
2283,695186,556
2284,377717,338
2285,306703,10
2286,405298,333
2287,533243,780
2288,947778,51
2289,626111,1776
2290,208535,382
2291,587923,938
2292,41683,12
2293,319739,1085
2294,780550,806
2295,717552,711
2296,317012,1281
2297,289279,1027
2298,270196,321
2299,989999,16
2300,236540,574
2301,411929,1838
2302,765344,180
2303,710929,1968
2304,719871,1282
2305,600727,493
2306,327557,1988
2307,470988,169
2308,684167,424
2309,717276,1109
2310,324008,71
2311,549249,1841
2312,953157,221
2313,688108,75
2314,332918,81
2315,994680,1092
2316,333025,95
2317,762398,75
2318,922885,653
2319,318083,211
2320,861613,1913
2321,287096,379
2322,111957,385
2323,799484,54
2324,279825,316
2325,242128,1255
2326,720767,473
2327,721568,163
2328,526725,69
2329,746606,241
2330,893522,377
2331,144192,971
2332,33795,464
2333,15743,1985
2334,233365,212
2335,794586,104
2336,972138,363
2337,909250,225
2338,340677,1409
2339,448324,127
2340,637460,86
2341,755185,195
2342,984758,1253
2343,562203,305
2344,738315,1794
2345,114626,267
2346,920405,1694
2347,543899,504
2348,41158,1506
2349,802328,1058
2350,199072,101
2351,927358,816
2352,299803,1695
2353,308721,866
2354,723468,112
2355,486097,292
2356,94834,232
2357,188503,58
2358,572949,357
2359,339173,847
2360,475718,367
2361,939309,1460
2362,94560,932
2363,680081,1417
2364,753270,84
2365,119710,47
2366,380573,325
2367,402744,1449
2368,641804,262
2369,577079,194
2370,179185,1574
2371,913629,290
2372,169999,308
2373,806519,92
2374,323026,215
2375,467935,1575
2376,123264,371
2377,3704,104
2378,12800,519
2379,522864,1752
2380,637517,12
2381,227408,122
2382,475779,975
2383,630421,163
2384,925020,502
2385,659172,1270
2386,217723,1691
2387,57738,304
2388,152436,76
2389,606174,342
2390,347195,153
2391,114176,26
2392,169172,366
2393,693029,1252
2394,600081,1219
2395,477456,91
2396,976727,185
2397,313833,1574
2398,397346,1839
2399,448081,389
2400,307057,34
2401,728361,250
2402,552654,169
2403,729630,430
2404,114611,120
2405,554640,1289
2406,759246,248
2407,826471,1913
2408,447798,148
2409,272273,649
2410,371042,1277
2411,589964,315
2412,662550,1494
2413,188646,1655
2414,743007,120
2415,1657,397
2416,655843,953
2417,889265,378
2418,434773,1261
2419,366634,684
2420,222652,1306
2421,723535,413
2422,71131,1619
2423,576710,1038
2424,119366,13
2425,415287,700
2426,30531,316
2427,346569,100
2428,502381,345
2429,677015,19
2430,657667,319
2431,563051,1772
2432,822072,237
2433,58743,381
2434,592385,154
2435,582145,162
2436,605445,427
2437,960691,1638
2438,69429,182
2439,881578,144
2440,656944,769
2441,598717,340
2442,624103,384
2443,788047,1603
2444,329776,1757
2445,433973,140
2446,249185,1797
2447,996909,1699
2448,317003,1076
2449,823073,767
2450,957720,414
2451,26146,1037
2452,161562,257
2453,506957,1892
2454,325434,269
2455,806859,74
2456,709589,265
2457,759767,106
2458,748344,794
2459,4309,60
2460,720426,91
2461,349479,45
2462,108111,95
2463,781770,1350
2464,795338,1183
2465,220039,1828
2466,300487,395
2467,810326,654
2468,285898,241
2469,120020,561
2470,586810,1276
2471,568882,424
2472,284218,653
2473,843058,1443
2474,179594,502
2475,935584,1256
2476,53190,909
2477,947170,965
2478,402233,217
2479,410954,874
2480,934570,1221
2481,723648,1713
2482,372899,1263
2483,207772,1675
2484,848612,344
2485,967609,1995
2486,595370,239
2487,841325,1665
2488,101987,240
2489,675721,1402
2490,493403,239
2491,150703,459
2492,270587,316
2493,192259,201
2494,346373,1363
2495,475301,167
2496,498424,134
2497,483646,981
2498,805245,145
2499,133582,1177
2500,857266,831
2501,341699,55
2502,830924,146
2503,420286,945
2504,651034,489
2505,505806,326
2506,218353,698
2507,452091,303
2508,594764,223
2509,727851,279
2510,702131,1358
2511,746490,1907
2512,119876,997
2513,341183,949
2514,466843,1684
2515,425505,1958
2516,718807,223
2517,859691,395
2518,676320,1013
2519,228182,186
2520,947132,298
2521,793853,1
2522,474978,306
2523,645474,799
2524,215651,401
2525,314295,649
2526,712569,1871
2527,982176,1932
2528,360987,1875
2529,8513,299
2530,423831,1046
2531,65442,151
2532,55708,1125
2533,860622,1147
2534,903083,57
2535,246668,64
2536,413420,1209
2537,401384,1458
2538,571598,892
2539,497938,356
2540,403277,1138
2541,880764,185
2542,915129,591
2543,12166,276
2544,150990,33
2545,689886,250
2546,88776,279
2547,436056,1651
2548,633790,357
2549,188531,320
2550,578866,869
2551,372566,197
2552,633941,870
2553,887938,1021
2554,526100,365
2555,572696,1898
2556,39704,69
2557,386482,1444
2558,724038,987
2559,766816,1496
2560,787042,1760
2561,542060,239
2562,639705,1823
2563,661297,968
2564,81874,343
2565,836866,1105
2566,55337,1256
2567,816344,274
2568,537566,930
2569,769460,294
2570,836997,723
2571,37042,344
2572,785829,1224
2573,591088,1608
2574,496144,1289
2575,54127,1174
2576,848188,598
2577,300748,14
2578,530155,260
2579,291345,1606
2580,294620,1262
2581,14892,527
2582,183095,310
2583,158477,379
2584,847082,758
2585,734815,1603
2586,838202,371
2587,359502,68
2588,624473,75
2589,878302,79
2590,807789,846
2591,461567,1354
2592,221099,86
2593,361838,1725
2594,792182,542
2595,175741,27
2596,316006,976
2597,788977,1943
2598,398249,120
2599,497643,799
2600,912552,1087
2601,972263,592
2602,711451,196
2603,716047,1086
2604,962290,50
2605,885249,725
2606,683740,1881
2607,283457,172
2608,267747,202
2609,483507,802
2610,253542,384
2611,807924,302
2612,710638,692
2613,328487,369
2614,8887,1378
2615,431225,7
2616,718798,213
2617,760480,450
2618,35695,396
2619,59645,189
2620,937392,337
2621,669078,307
2622,125805,1962
2623,136217,1239
2624,943610,1565
2625,193743,1645
2626,193213,357
2627,692561,957
2628,475470,328
2629,806731,142
2630,700007,1851
2631,269836,166
2632,290756,152
2633,407466,196
2634,270782,124
2635,186572,136
2636,973693,1008
2637,187110,805
2638,150861,223
2639,228994,884
2640,956940,218
2641,108304,531
2642,599098,145
2643,467541,398
2644,156085,1020
2645,978209,2
2646,279378,800
2647,948560,676
2648,540418,8
2649,514514,395
2650,885049,828
2651,566366,36
2652,722742,788
2653,127091,247
2654,376353,1915
2655,420075,621
2656,678506,1964
2657,894794,1095
2658,882042,42
2659,304043,1570
2660,581409,362
2661,692829,787
2662,409054,1426
2663,722303,323
2664,928214,174
2665,198667,1506
2666,26596,396
2667,250069,304
2668,831247,130
2669,523956,631
2670,851211,1709
2671,38842,34
2672,826045,692
2673,123928,208
2674,699731,1340
2675,711016,1926
2676,156189,275
2677,969739,120
2678,148468,1507
2679,494109,40
2680,48026,317
2681,136878,1329
2682,52384,1296
2683,478344,50
2684,619752,1711
2685,111496,1675
2686,837995,1219
2687,843530,130
2688,850941,691
2689,711351,378
2690,717318,248
2691,337211,282
2692,801351,110
2693,351801,356
2694,148097,561
2695,730119,87
2696,459969,338
2697,42675,1192
2698,888528,1621
2699,815437,771
2700,510622,1802
2701,188128,15
2702,683415,362
2703,436440,582
2704,810090,1623
2705,216174,260
2706,548496,555
2707,983658,490
2708,39448,1417
2709,524170,1469
2710,657658,181
2711,364750,155
2712,247085,1143
2713,100331,1086
2714,798100,1767
2715,229927,260
2716,691354,1283
2717,203129,109
2718,718530,306
2719,521682,243
2720,967492,1373
2721,381884,1321
2722,263592,891
2723,933316,1649
2724,109493,23
2725,184431,276
2726,508623,60
2727,938558,146
2728,621497,911
2729,208405,859
2730,241238,167
2731,238846,167
2732,432637,1511
2733,934664,193
2734,613513,965
2735,457037,1824
2736,639037,1901
2737,391627,794
2738,203586,1475
2739,282795,1998
2740,33653,261
2741,294234,123
2742,488148,1745
2743,797273,351
2744,309499,1816
2745,833162,1617
2746,949567,1253
2747,579606,1987
2748,431694,45
2749,904081,251
2750,496489,303
2751,15208,143
2752,914985,377
2753,455342,671
2754,972532,1827
2755,958141,306
2756,438065,11
2757,493515,21
2758,35253,259
2759,502550,808
2760,861186,357
2761,252194,1015
2762,13026,1543
2763,996077,833
2764,310158,735
2765,16703,186
2766,169662,625
2767,783586,293
2768,476935,2000
2769,916664,284
2770,828226,95
2771,486849,321
2772,902176,1
2773,936833,789
2774,34303,1088
2775,282894,1542
2776,568784,1255
2777,825954,425
2778,923635,1271
2779,57474,1910
2780,707424,1864
2781,116356,106
2782,649208,954
2783,183781,751
2784,70260,1444
2785,214656,1585
2786,250224,686
2787,501736,1330
2788,608299,386
2789,219984,360
2790,236388,390
2791,280345,1839
2792,290607,867
2793,361996,764
2794,552266,1027
2795,744305,241
2796,558739,1691
2797,651114,232
2798,991287,1379
2799,926029,1927
2800,926919,1827
2801,409660,165
2802,80685,148
2803,117466,566
2804,157808,1017
2805,998354,267
2806,436770,601
2807,976980,278
2808,440538,711
2809,22525,1321
2810,23107,129
2811,875505,119
2812,352192,331
2813,687614,703
2814,509763,669
2815,555919,1428
2816,480255,228
2817,941916,271
2818,827607,88
2819,389967,992
2820,886585,395
2821,298196,724
2822,648680,341
2823,561320,365
2824,183877,1994
2825,948658,355
2826,169087,315
2827,332006,85
2828,273056,903
2829,589810,421
2830,332339,341
2831,391029,76
2832,170495,1998
2833,965144,249
2834,523676,1907
2835,972880,235
2836,774368,9
2837,347372,1040
2838,496931,606
2839,601596,387
2840,592688,1638
2841,355136,227
2842,502248,1499
2843,710943,72
2844,26000,631
2845,231069,1723
2846,342220,190
2847,204629,1314
2848,819234,455
2849,205222,143
2850,890714,1103
2851,91621,1376
2852,203895,202
2853,634470,1236
2854,952575,115
2855,155132,815
2856,387585,219
2857,298477,25
2858,467220,631
2859,226172,45
2860,777548,228
2861,302654,227
2862,941331,1491
2863,434313,1836
2864,626981,1203
2865,317960,426
2866,550818,1777
2867,978481,34
2868,394025,388
2869,669836,839
2870,183388,213
2871,595503,1455
2872,208936,71
2873,303524,782
2874,862767,87
2875,318677,300
2876,485964,1516
2877,2565,1621
2878,671670,615
2879,130208,242
2880,301663,1829
2881,950841,1008
2882,29824,502
2883,517000,568
2884,627983,35
2885,503825,298
2886,270439,1779
2887,727968,975
2888,537422,192
2889,886340,9
2890,61352,1192
2891,920982,945
2892,171241,732
2893,439892,740
2894,373276,1957
2895,555338,598
2896,538828,158
2897,192148,1287
2898,789188,307
2899,914822,661
2900,718240,1731
2901,718739,139
2902,100488,743
2903,863308,721
2904,543341,281
2905,508453,1595
2906,955030,1887
2907,162062,447
2908,197569,1704
2909,643226,287
2910,551186,1951
2911,577883,365
2912,437619,59
2913,122227,157
2914,502811,9
2915,380180,1416
2916,932945,906
2917,800681,268
2918,744378,89
2919,854142,1525
2920,898435,264
2921,237580,1410
2922,136543,430
2923,724375,218
2924,81511,58
2925,794122,992
2926,113054,403
2927,538421,1352
2928,124698,961
2929,69465,23
2930,791203,22
2931,964792,254
2932,944950,1204
2933,368609,1374
2934,886950,299
2935,994880,143
2936,168356,722
2937,763944,400
2938,597935,1035
2939,606217,1679
2940,227538,271
2941,180117,145
2942,4539,276
2943,969127,51
2944,892649,1033
2945,732045,188
2946,706242,901
2947,875290,93
2948,444692,778
2949,427376,467
2950,129620,644
2951,142514,1065
2952,738963,740
2953,42581,1479
2954,121343,1012
2955,629554,936
2956,881946,352
2957,427066,1135
2958,448750,1752
2959,938218,143
2960,984698,244
2961,13406,368
2962,704743,252
2963,548051,898
2964,125008,175
2965,728799,821
2966,777447,209
2967,67853,87
2968,355081,408
2969,423927,1729
2970,445334,1717
2971,801968,143
2972,622487,298
2973,839892,1617
2974,373395,820
2975,996292,1236
2976,536256,993
2977,476719,1573
2978,513111,514
2979,988181,1287
2980,773637,204
2981,522332,140
2982,187795,1991
2983,342838,1392
2984,653506,1274
2985,693193,157
2986,516096,393
2987,307823,104
2988,529315,1005
2989,848802,704
2990,18528,280
2991,451313,17
2992,402265,61
2993,394617,1747
2994,34455,74
2995,902153,1351
2996,172117,362
2997,327637,276
2998,801123,250
2999,514382,1383
3000,565593,1404
3001,589567,975
3002,58444,260
3003,619755,1014
3004,709348,316
3005,336050,583
3006,47310,1210
3007,365823,751
3008,28206,299
3009,357833,321
3010,361908,877
3011,368332,211
3012,259642,501
3013,621314,640
3014,68681,1410
3015,353993,59
3016,341958,1103
3017,905307,1348
3018,945196,1055
3019,729765,42
3020,331889,46
3021,338083,800
3022,512081,1656
3023,215910,1383
3024,850874,1030
3025,174721,174
3026,457169,745
3027,888494,1302
3028,881202,39
3029,301314,110
3030,601380,609
3031,654911,463
3032,752570,48
3033,620615,49
3034,593943,138
3035,447852,244
3036,80385,1630
3037,529152,619
3038,695684,222
3039,434439,410
3040,540403,1280
3041,574160,1564
3042,658342,39
3043,604864,96
3044,863930,1354
3045,280951,240
3046,848228,273
3047,950886,1576
3048,761911,1160
3049,210394,1070
3050,252050,303
3051,802716,1404
3052,430189,892
3053,955397,1701
3054,887060,417
3055,300988,1687
3056,720219,526
3057,250067,832
3058,29049,394
3059,325625,1695
3060,457318,1147
3061,38801,1855
3062,143057,559
3063,842570,1618
3064,184533,1128
3065,757568,87
3066,58014,41
3067,329153,43
3068,66670,1776
3069,940334,209
3070,928744,1347
3071,880605,1932
3072,247507,72
3073,524548,1505
3074,696482,268
3075,976806,397
3076,927533,1017
3077,128216,1229
3078,345281,161
3079,408892,378
3080,247399,381
3081,151286,112
3082,287883,439
3083,904816,521
3084,559383,1005
3085,118448,1943
3086,497920,868
3087,291224,1973
3088,380631,75
3089,861264,754
3090,949201,1322
3091,775369,1724
3092,57328,1927
3093,704222,1616
3094,403376,1132
3095,734649,1963
3096,718534,1664
3097,247864,1776
3098,8248,199
3099,972561,202
3100,315504,131
3101,793423,1685
3102,901163,431
3103,662021,225
3104,803986,1664
3105,35527,1617
3106,863185,165
3107,493975,252
3108,752233,171
3109,860085,1882
3110,732411,329
3111,368948,136
3112,852941,1494
3113,475279,670
3114,54629,1561
3115,660766,377
3116,142703,1313
3117,658816,410
3118,86226,1180
3119,541448,512
3120,870969,394
3121,888102,267
3122,831145,841
3123,501602,232
3124,273342,69
3125,866929,1215
3126,208314,578
3127,190724,753
3128,990649,773
3129,235391,293
3130,967953,48
3131,657066,1254
3132,484887,183
3133,893209,1437
3134,648024,822
3135,156501,533
3136,178386,754
3137,14800,61
3138,810926,223
3139,867442,233
3140,235388,243
3141,992007,98
3142,301950,137
3143,136523,196
3144,629232,424
3145,296712,1688
3146,438651,97
3147,153032,1623
3148,274516,2000
3149,951402,924
3150,717506,1194
3151,10821,176
3152,338947,1785
3153,720216,204
3154,742866,786
3155,268672,1224
3156,61606,1141
3157,246249,1907
3158,635829,726
3159,744033,307
3160,5621,24
3161,399442,1270
3162,703869,809
3163,935566,1983
3164,188085,1189
3165,516780,1032
3166,138327,240
3167,556189,1455
3168,122517,534
3169,523460,262
3170,784149,144
3171,296668,881
3172,642705,135
3173,542085,136
3174,172998,1829
3175,800771,1007
3176,894470,285
3177,836994,326
3178,155840,387
3179,37604,376
3180,740255,335
3181,938659,238
3182,462966,21
3183,588098,1453
3184,117955,1010
3185,129660,76
3186,910345,418
3187,176470,1710
3188,590607,140
3189,222713,300
3190,4326,1990
3191,189340,1169
3192,258114,158
3193,98886,347
3194,298090,14
3195,127916,1394
3196,974282,1210
3197,161245,166
3198,871051,943
3199,476111,246
3200,623068,552
3201,45976,675
3202,475111,1948
3203,769989,1499
3204,135602,292
3205,840494,100
3206,836917,662
3207,573734,145
3208,97046,196
3209,251742,365
3210,93520,205
3211,170855,427
3212,298776,825
3213,685836,1955
3214,514688,612
3215,845522,377
3216,632829,351
3217,100780,1363
3218,209580,263
3219,406941,1814
3220,629502,1154
3221,443061,1550
3222,195408,315
3223,97462,873
3224,486041,700
3225,719571,1327
3226,552891,254
3227,88049,1075
3228,83029,896
3229,314985,245
3230,717555,262
3231,548501,128
3232,50046,1165
3233,47285,1879
3234,445554,1046
3235,692956,952
3236,372724,130
3237,805984,168
3238,776487,234
3239,824366,368
3240,47457,805
3241,738594,1796
3242,759268,1203
3243,471804,1373
3244,357915,543
3245,221321,96
3246,633395,1530
3247,111495,1380
3248,6131,37
3249,180077,28
3250,725411,943
3251,780399,1348
3252,317508,997
3253,646703,1995
3254,723825,1380
3255,317358,1648
3256,14549,277
3257,16656,1672
3258,900739,386
3259,680130,986
3260,456957,496
3261,200188,276
3262,485936,1577
3263,22876,865
3264,159826,1849
3265,508608,228
3266,471351,1761
3267,309153,413
3268,410762,1708
3269,107650,17
3270,452762,1461
3271,772882,254
3272,581230,1498
3273,511177,19
3274,619749,1052
3275,949037,348
3276,243170,250
3277,19943,271
3278,580130,647
3279,679792,1829
3280,122621,970
3281,677568,1923
3282,457420,1429
3283,761485,590
3284,459392,705
3285,616204,450
3286,966509,174
3287,749940,1726
3288,926074,269
3289,409333,1457
3290,684196,345
3291,838603,242
3292,652048,83
3293,785650,1415
3294,135367,989
3295,635173,321
3296,436191,1626
3297,318402,253
3298,49334,1141
3299,923697,184
3300,166309,1387
3301,937906,1761
3302,66758,1653
3303,647561,234
3304,234981,1151
3305,823012,697
3306,807503,96
3307,939857,137
3308,916136,1414
3309,109200,1372
3310,837798,225
3311,792476,1724
3312,819621,217
3313,900084,1602
3314,44008,288
3315,660525,343
3316,955237,421
3317,306313,1492
3318,530471,391
3319,104117,1783
3320,350861,745
3321,889816,63
3322,435945,1986
3323,257232,4
3324,357900,243
3325,89374,351
3326,791512,1465
3327,697298,1290
3328,790109,1543
3329,239266,1613
3330,433491,879
3331,998077,235
3332,379347,350
3333,152656,227
3334,845411,368
3335,88896,143
3336,809891,823
3337,412369,126
3338,967331,339
3339,602466,1849
3340,748022,1294
3341,310089,267
3342,713944,1815
3343,756601,156
3344,8286,177
3345,640051,271
3346,423559,359
3347,930694,421
3348,648216,1615
3349,362021,1429
3350,424154,333
3351,88374,155
3352,408937,686
3353,922616,379
3354,297719,1108
3355,578589,1048
3356,793820,698
3357,29246,48
3358,621285,277
3359,811763,1705
3360,529818,866
3361,882464,123
3362,532151,1285
3363,793310,98
3364,470534,256
3365,5466,1510
3366,844510,484
3367,593071,298
3368,697848,322
3369,245196,1220
3370,699318,583
3371,600588,367
3372,396011,1463
3373,110338,508
3374,201908,1193
3375,476378,185
3376,446370,1458
3377,96729,42
3378,136381,1820
3379,81865,914
3380,422317,1078
3381,816656,1063
3382,612686,541
3383,461457,868
3384,513321,1942
3385,863829,214
3386,133299,1036
3387,135670,938
3388,905205,263
3389,222971,1423
3390,782758,67
3391,387272,1145
3392,630823,61
3393,126737,57
3394,42238,594
3395,389511,242
3396,317991,767
3397,829637,58
3398,618265,1606
3399,937692,1919
3400,226053,581
3401,512537,1515
3402,365584,1122
3403,437859,92
3404,593246,635
3405,819304,692
3406,755009,1709
3407,798963,68
3408,483326,1304
3409,470888,342
3410,341013,1491
3411,696781,1280
3412,244131,794
3413,567273,174
3414,933277,1374
3415,677292,569
3416,741561,340
3417,834832,1291
3418,588297,159
3419,586523,1319
3420,648758,1957
3421,55442,1552
3422,198595,268
3423,940430,258
3424,981657,1349
3425,19895,1971
3426,257201,422
3427,465808,297
3428,636333,1093
3429,47168,1207
3430,24393,1913
3431,435092,370
3432,332799,1082
3433,120213,187
3434,176324,278
3435,267968,375
3436,321697,79
3437,177409,348
3438,341092,1969
3439,61343,1461
3440,335587,203
3441,339966,1829
3442,867949,1929
3443,212398,27
3444,614496,1223
3445,788938,1042
3446,120671,1945
3447,487402,652
3448,507690,135
3449,245094,1298
3450,282234,10
3451,707890,1201
3452,581652,1563
3453,319409,258
3454,87984,914
3455,213340,257
3456,391438,73
3457,820011,345
3458,444336,1951
3459,473685,285
3460,487222,1665
3461,303300,318
3462,569,343
3463,505608,1888
3464,880266,514
3465,883360,720
3466,881521,1199
3467,169257,94
3468,73332,289
